2026-03-02 16:17:16,879 - root - INFO - Logging initialized: Info -> logs/run_info.log | Debug -> logs/run_debug.log
2026-03-02 16:17:16,879 - HEP-Analysis - INFO - Results will be saved to: results
2026-03-02 16:17:16,879 - HEP-Analysis - INFO - [Phase 1] Parsing Abstracts from data/cit-HepTh-abstracts (Jobs: 4)...
2026-03-02 16:17:16,879 - src.preprocessing - INFO - Scanning abstracts in data/cit-HepTh-abstracts...
2026-03-02 16:17:16,966 - src.preprocessing - INFO - Found 29555 abstract files. Parsing in parallel...
2026-03-02 16:17:19,966 - src.preprocessing - INFO - Parsed 29555 papers successfully.
2026-03-02 16:17:19,972 - HEP-Analysis - INFO - [Phase 2] Building Networks...
2026-03-02 16:17:19,972 - src.networks - INFO - Building Author Networks...
2026-03-02 16:17:20,047 - src.networks - INFO - Co-authorship matrix shape: (8814, 8814) with 38388 edges
2026-03-02 16:17:20,314 - src.networks - INFO - Processing citation edges (Vectorized)...
2026-03-02 16:17:21,348 - src.networks - INFO - Constructing Citation Graph from 201184 unique weighted edges...
2026-03-02 16:17:21,959 - HEP-Analysis - INFO - [Phase 3] Aligning Network Layers...
2026-03-02 16:17:22,849 - HEP-Analysis - INFO -   Original Nodes: 8814
2026-03-02 16:17:22,850 - HEP-Analysis - INFO -   Intersection Nodes: 5800
2026-03-02 16:17:22,850 - HEP-Analysis - INFO -   Final Analysis Set (GCC): 4658 authors
2026-03-02 16:17:22,850 - HEP-Analysis - INFO - [Phase 4] Running Structural & Physics Analysis...
2026-03-02 16:17:22,850 - HEP-Analysis - INFO - --- Global Metrics: Social Layer ---
2026-03-02 16:17:22,850 - src.analysis.structural - INFO - --- Global Graph Metrics ---
2026-03-02 16:17:23,055 - src.analysis.structural - INFO - Nodes: 4658, Edges: 13757
2026-03-02 16:17:23,056 - src.analysis.structural - INFO - Edge Density: 0.001268
2026-03-02 16:17:23,056 - src.analysis.structural - INFO - Global Clustering Coeff (Transitivity): 0.1945
2026-03-02 16:17:23,056 - src.analysis.structural - INFO - Average Clustering Coefficient: 0.4370
2026-03-02 16:17:23,056 - HEP-Analysis - INFO - --- Global Metrics: Citation Layer ---
2026-03-02 16:17:23,056 - src.analysis.structural - INFO - --- Global Graph Metrics ---
2026-03-02 16:17:50,396 - src.analysis.structural - INFO - Nodes: 4658, Edges: 188726
2026-03-02 16:17:50,396 - src.analysis.structural - INFO - Edge Density: 0.008700
2026-03-02 16:17:50,396 - src.analysis.structural - INFO - Global Clustering Coeff (Transitivity): 0.3349
2026-03-02 16:17:50,396 - src.analysis.structural - INFO - Average Clustering Coefficient: 0.0812
2026-03-02 16:17:50,396 - src.analysis.structural - INFO - --- Centrality Analysis ---
2026-03-02 16:17:50,400 - src.analysis.structural - INFO - Most Collaborative (High Degree):
2026-03-02 16:17:50,400 - src.analysis.structural - INFO -   - C. Vafa: 59 co-authors
2026-03-02 16:17:50,400 - src.analysis.structural - INFO -   - S. Ferrara: 56 co-authors
2026-03-02 16:17:50,401 - src.analysis.structural - INFO -   - G. Gibbons: 53 co-authors
2026-03-02 16:17:50,401 - src.analysis.structural - INFO -   - A. Strominger: 52 co-authors
2026-03-02 16:17:50,401 - src.analysis.structural - INFO -   - M. Douglas: 51 co-authors
2026-03-02 16:17:50,483 - src.analysis.structural - INFO - Most Influential (Highest citation in-strength):
2026-03-02 16:17:50,483 - src.analysis.structural - INFO -   - E. Witten: 19721.0 total incoming citations
2026-03-02 16:17:50,483 - src.analysis.structural - INFO -   - N. Seiberg: 10517.0 total incoming citations
2026-03-02 16:17:50,483 - src.analysis.structural - INFO -   - C. Vafa: 9471.0 total incoming citations
2026-03-02 16:17:50,484 - src.analysis.structural - INFO -   - A. Strominger: 7101.0 total incoming citations
2026-03-02 16:17:50,484 - src.analysis.structural - INFO -   - P. Townsend: 6662.0 total incoming citations
2026-03-02 16:17:50,484 - src.analysis.structural - INFO - Calculating Betweenness Centrality (this may take a moment)...
2026-03-02 16:18:21,958 - src.analysis.structural - INFO - Top Bridges (High Betweenness):
2026-03-02 16:18:21,959 - src.analysis.structural - INFO -   - P. Townsend: 0.0790
2026-03-02 16:18:21,959 - src.analysis.structural - INFO -   - R. Szabo: 0.0676
2026-03-02 16:18:21,959 - src.analysis.structural - INFO -   - I. Kogan: 0.0601
2026-03-02 16:18:21,959 - src.analysis.structural - INFO -   - S. Odintsov: 0.0582
2026-03-02 16:18:21,959 - src.analysis.structural - INFO -   - G. Semenoff: 0.0580
2026-03-02 16:18:21,959 - src.analysis.structural - INFO - Calculating Closeness Centrality...
2026-03-02 16:20:44,396 - src.analysis.structural - INFO - Top Closeness:
2026-03-02 16:20:44,397 - src.analysis.structural - INFO -   - P. Townsend: 0.5807
2026-03-02 16:20:44,397 - src.analysis.structural - INFO -   - C. Pope: 0.5760
2026-03-02 16:20:44,397 - src.analysis.structural - INFO -   - M. Cvetic: 0.5753
2026-03-02 16:20:44,397 - src.analysis.structural - INFO -   - H. Lu: 0.5748
2026-03-02 16:20:44,397 - src.analysis.structural - INFO -   - G. Gibbons: 0.5737
2026-03-02 16:23:10,670 - src.analysis.structural - INFO - Saved table to: results/top_betweenness_social.csv
2026-03-02 16:23:10,670 - src.analysis.structural - INFO - Saved table to: results/top_closeness_social.csv
2026-03-02 16:23:10,671 - matplotlib.font_manager - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2026-03-02 16:23:10,672 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,672 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-03-02 16:23:10,672 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymBol.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-03-02 16:23:10,672 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymReg.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymBol.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFiveSymReg.ttf', name='STIXSizeFiveSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmr10.ttf', name='cmr10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-Bold.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/miniconda3/envs/hep_network_analysis/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/Library/Fonts/X Ziba Italic.ttf', name='X Ziba', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/System/Library/Fonts/Supplemental/NotoSansSiddham-Regular.otf', name='Noto Sans Siddham', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,673 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/Library/Fonts/X Arash.ttf', name='X Arash', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/System/Library/Fonts/Supplemental/NotoSansMarchen-Regular.ttf', name='Noto Sans Marchen', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/System/Library/Fonts/STHeiti Light.ttc', name='Heiti TC', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/Library/Fonts/X Esfehan Bold.ttf', name='X Esfehan', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/System/Library/Fonts/Supplemental/NotoSansAvestan-Regular.ttf', name='Noto Sans Avestan', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/System/Library/Fonts/SFNSItalic.ttf', name='System Font', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/System/Library/Fonts/ヒラギノ明朝 ProN.ttc', name='Hiragino Mincho ProN', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/System/Library/Fonts/Supplemental/STIXGeneral.otf', name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/System/Library/Fonts/Supplemental/Thonburi.ttc', name='Thonburi', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/ehsanqoreishi/Library/Fonts/X Bam Italic.ttf', name='X Bam', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2026-03-02 16:23:10,674 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/System/Library/Fonts/Supplemental/Comic Sans MS Bold.ttf', name='Comic Sans MS', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
